ContactName,InvoiceNumber,Reference,InvoiceDate,DueDate,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TrackingName1,TrackingOption1
ACP Media Limited,C84508,,2013-01-31,2013-02-20,P/P - Lakes District - Job 73942 - Delivery 21 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.67,255,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84509,,2013-01-31,2013-02-20,P/P - Manawatu1 - Job 73937 - Delivery 01 Dec 2012 - 118 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.87,106.8,,100,15% GST on income,Division,Circulars
,C84509,,2013-01-31,2013-02-20,P/P - Manawatu1 - Job 73938 - Delivery 15 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,2.87,106.8,,100,15% GST on income,Division,Circulars
ACP Media Limited,C84510,,2013-01-31,2013-02-20,P/P - Manawatu2 - Job 73952 - Delivery 08 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,3.788,100,,100,15% GST on income,Division,Circulars
Fairfax - Southland Times,C84511,,2013-01-31,2013-02-20,Otago Southland Farmer - Job 74057 - Delivery 14 Dec 2012 - 0 grams. Includes folding fee 0.0100 cents.   Boxholder Type: Total. ,19.281,85,,100,15% GST on income,Division,Circulars
Southland Times,C84511,,2012-11-13,2012-12-14,Otago Southland Farmer - Job 74057 - Delivery 14 Dec 2012 - 0 grams. . ,1.000,350.0000,,100,15% GST on income,Division,Circulars
Steelfort Engineering Co Ltd,C84512,,2013-01-31,2013-02-20,Steelfort - Ride On Deals - Job 74297 - Delivery 03 Dec 2012 - 40 grams.    Boxholder Type: Total. Includes Linehaul.,193.91,79.7,,100,15% GST on income,Division,Circulars
Strategic Marketing Limited,C84513,,2013-01-31,2013-02-20,Rural Lifestyle - Job 74435 - Delivery 04 Dec 2012 - 40 grams.    Boxholder Type: Total. Includes Linehaul.,14.402,80.3,,100,15% GST on income,Division,Circulars
Strategic Marketing,C84513,,2012-11-30,2012-12-04,Rural Lifestyle - Job 74435 - Delivery 04 Dec 2012 - 40 grams. . Includes Linehaul.,1.000,100.0000,,100,15% GST on income,Division,Circulars
Sun Media,C84514,,2013-01-31,2013-02-20,Coast N Country - Job 74524 - Delivery IOA - 0 grams.    Boxholder Type: Farmers. Includes Linehaul.,24.986,116.3,,100,15% GST on income,Division,Circulars
,C84514,,2013-01-31,2013-02-20,Coast N Country - Job 74525 - Delivery IOA - 0 grams.    Boxholder Type: Hort. Includes Linehaul.,3.839,116.3,,100,15% GST on income,Division,Circulars
Waimakariri Property Maintenan,C84515,,2013-01-31,2013-02-20,Allspouting - Job 74536 - Delivery IOA - 10 grams.    Boxholder Type: Total. Includes Linehaul.,1.77,0,,100,15% GST on income,Division,Circulars
Wanganui District Council,C84516,164244,2013-01-31,2013-02-20,Newsletter - Job 74291 - Delivery 10 Dec 2012 - 10 grams.    Boxholder Type: Total. ,2.41,83.4,,100,15% GST on income,Division,Circulars

