Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Inc-GST Price	Total	Total_GST_Inc	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C82211	31/05/2012	2437338	I	CI/2	2475.000	The Waitaki Herald Weekender - Job 71465 - Delivery 11 May 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82211	31/05/2012	2437338	I	CI/3	2475.000	The Waitaki Herald Weekender - Job 71750 - Delivery 18 May 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201
C82211	31/05/2012	2437338	I	CI/4	2475.000	The Waitaki Herald Weekender - Job 71751 - Delivery 25 May 2012 - 50 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	The Waitaki Herald Weekender	S	28.14	I	201

C82212	31/05/2012	2436984	I	CI/1	5291.000	Wairarapa News - Job 71421 - Delivery 03 May 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201
C82212	31/05/2012	2436984	I	CI/2	5291.000	Wairarapa News - Job 71421 - Delivery 03 May 2012 - 80 grams. Bags Boxes and Counter. 	0.0350	0.0403	185.19	212.97	Wairarapa News	S	27.78	I	201

C82213	31/05/2012	2436986	I	CI/1	5291.000	Wairarapa News - Job 71422 - Delivery 10 May 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82214	31/05/2012	2436987	I	CI/1	5291.000	Wairarapa News - Job 71593 - Delivery 17 May 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82215	31/05/2012	2436988	I	CI/1	5291.000	Wairarapa News - Job 71594 - Delivery 24 May 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82216	31/05/2012		I	CI/1	5291.000	Wairarapa News - Job 71595 - Delivery 31 May 2012 - 80 grams.   	0.1275	0.1466	674.60	775.79	Wairarapa News	S	101.19	I	201

C82217	31/05/2012	2437330	I	CI/1	2475.000	Waitaki Herald - Job 71458 - Delivery 02 May 2012 - 65 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82217	31/05/2012	2437330	I	CI/2	2475.000	Waitaki Herald - Job 71459 - Delivery 09 May 2012 - 59 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82217	31/05/2012	2437330	I	CI/3	2475.000	Waitaki Herald - Job 71746 - Delivery 16 May 2012 - 60 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201
C82217	31/05/2012	2437330	I	CI/4	2475.000	Waitaki Herald - Job 71747 - Delivery 23 May 2012 - 49 grams. Includes folding fee 0.0100 cents.  	0.0758	0.0872	187.61	215.75	Waitaki Herald	S	28.14	I	201
C82217	31/05/2012	2437330	I	CI/5	2475.000	Waitaki Herald - Job 71748 - Delivery 30 May 2012 - 80 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	224.73	258.44	Waitaki Herald	S	33.71	I	201

C82218	31/05/2012	2436685	I	CI/1	10928.000	Weekend Sun - Job 71519 - Delivery 04 May 2012 - 196 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1723.35	1981.85	Weekend Sun	S	258.50	I	201
C82218	31/05/2012	2436685	I	CI/2	10928.000	Weekend Sun - Job 71520 - Delivery 11 May 2012 - 151 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1577	0.1814	1723.35	1981.85	Weekend Sun	S	258.50	I	201
C82218	31/05/2012	2436685	I	CI/3	10928.000	Weekend Sun - Job 71559 - Delivery 18 May 2012 - 215 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1823	0.2096	1992.17	2291.00	Weekend Sun	S	298.83	I	201
C82218	31/05/2012	2436685	I	CI/4	10928.000	Weekend Sun - Job 71560 - Delivery 25 May 2012 - 135 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.1360	0.1564	1486.21	1709.14	Weekend Sun	S	222.93	I	201

C82219	31/05/2012	2436661	I	CI/1	8071.000	Whangarei Report - Job 71487 - Delivery 03 May 2012 - 82 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82219	31/05/2012	2436661	I	CI/2	8071.000	Whangarei Report - Job 71488 - Delivery 10 May 2012 - 71 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82219	31/05/2012	2436661	I	CI/3	8071.000	Whangarei Report - Job 71544 - Delivery 17 May 2012 - 81 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201
C82219	31/05/2012	2436661	I	CI/4	8071.000	Whangarei Report - Job 71545 - Delivery 24 May 2012 - 71 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201

C82220	31/05/2012		I	CI/1	8071.000	Whangarei Report - Job 71546 - Delivery 31 May 2012 - 71 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	732.85	842.78	Whangarei Report	S	109.93	I	201

C82221	31/05/2012	2436660	I	CI/1	4040.000	Your Cambridge News - Job 71433 - Delivery 10 May 2012 - 105 grams. Includes folding fee 0.0100 cents.  	0.1063	0.1222	429.45	493.87	Your Cambridge News	S	64.42	I	201
C82221	31/05/2012	2436660	I	CI/2	4040.000	Your Cambridge News - Job 71543 - Delivery 24 May 2012 - 85 grams. Includes folding fee 0.0100 cents.  	0.0908	0.1044	366.83	421.85	Your Cambridge News	S	55.02	I	201

C82222	31/05/2012		I	CI/1	3380.000	Professionals Flyer - Job 71727 - Delivery IOA - 10 grams.   	0.0824	0.0948	278.51	320.29	Professionals Flyer	S	41.78	I	204

C82223	31/05/2012		I	CI/1	15213.000	Regional Newsletter - Job 71718 - Delivery 09 May 2012 - 10 grams.   Includes Linehaul.	0.0971	0.1117	1477.18	1698.76	Regional Newsletter	S	221.58	I	251

C82224	31/05/2012		I	CI/1	4717.000	P/P - BOP 1 - Job 71278 - Delivery 03 May 2012 - 134 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82224	31/05/2012		I	CI/2	4717.000	P/P - BOP 1 - Job 71279 - Delivery 17 May 2012 - 130 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82224	31/05/2012		I	CI/3	4717.000	P/P - BOP 1 - Job 71280 - Delivery 31 May 2012 - 107 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	503.78	579.35	P/P - BOP 1	S	75.57	I	323
C82224	31/05/2012		I	CI/4	3124.000	P/P - BOP 2 - Job 71284 - Delivery 11 May 2012 - 134 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323
C82224	31/05/2012		I	CI/5	3124.000	P/P - BOP 2 - Job 71285 - Delivery 25 May 2012 - 107 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	333.64	383.69	P/P - BOP 2	S	50.05	I	323

C82225	31/05/2012		I	CI/1	460.000	P/P - Eastern 1 - Job 71287 - Delivery 11 May 2012 - 264 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82225	31/05/2012		I	CI/2	460.000	P/P - Eastern 1 - Job 71288 - Delivery 25 May 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.3361	0.3865	154.61	177.80	P/P - Eastern 1	S	23.19	I	323
C82225	31/05/2012		I	CI/3	371.000	P/P - Eastern 2 - Job 71290 - Delivery 04 May 2012 - 264 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323
C82225	31/05/2012		I	CI/4	371.000	P/P - Eastern 2 - Job 71291 - Delivery 18 May 2012 - 259 grams. Includes folding fee 0.0100 cents.  Includes Linehaul.	0.4043	0.4649	150.00	172.50	P/P - Eastern 2	S	22.50	I	323

C82226	31/05/2012		I	CI/1	2670.000	P/P - Lakes District - Job 71294 - Delivery 03 May 2012 - 153 grams. Includes folding fee 0.0100 cents.  	0.1283	0.1475	342.56	393.94	P/P - Lakes District	S	51.38	I	323
C82226	31/05/2012		I	CI/2	2670.000	P/P - Lakes District - Job 71295 - Delivery 17 May 2012 - 153 grams. Includes folding fee 0.0100 cents.  	0.1283	0.1475	342.56	393.94	P/P - Lakes District	S	51.38	I	323
C82226	31/05/2012		I	CI/3	2670.000	P/P - Lakes District - Job 71296 - Delivery 31 May 2012 - 170 grams. Includes folding fee 0.0100 cents.  	0.1283	0.1475	342.56	393.94	P/P - Lakes District	S	51.38	I	323

C82227	31/05/2012		I	CI/1	2870.000	P/P - Manawatu1 - Job 71298 - Delivery 05 May 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	306.52	352.50	P/P - Manawatu1	S	45.98	I	323
C82227	31/05/2012		I	CI/2	2870.000	P/P - Manawatu1 - Job 71299 - Delivery 19 May 2012 - 122 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	306.52	352.50	P/P - Manawatu1	S	45.98	I	323
C82227	31/05/2012		I	CI/3	3788.000	P/P - Manawatu2 - Job 71302 - Delivery 12 May 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	404.56	465.24	P/P - Manawatu2	S	60.68	I	323
C82227	31/05/2012		I	CI/4	3788.000	P/P - Manawatu2 - Job 71303 - Delivery 26 May 2012 - 118 grams. Includes folding fee 0.0100 cents.  	0.1068	0.1228	404.56	465.24	P/P - Manawatu2	S	60.68	I	323

C82228	31/05/2012		I	CI/1	187.000	Rural Business Solutions - Job 71513 - Delivery IOA - 10 grams.   Includes Linehaul.	0.8021	0.9224	149.99	172.49	Rural Business Solutions	S	22.50	I	488

C82229	31/05/2012		I	CI/1	4660.000	Herd The Latest? - Job 71702 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	452.49	520.36	Herd The Latest?	S	67.87	I	330

C82230	31/05/2012		I	CI/1	19281.000	Otago Southland Farmer - Job 71436 - Delivery 07 May 2012 - 83 grams. Includes folding fee 0.0100 cents.  	0.0850	0.0978	1638.89	1884.72	Otago Southland Farmer	S	245.83	I	397
C82230	31/05/2012		I	CI/2	1.000	Otago Southland Farmer - Job 71436 - Delivery 07 May 2012 - 83 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397
C82230	31/05/2012		I	CI/3	19281.000	Otago Southland Farmer - Job 71698 - Delivery 21 May 2012 - 83 grams. Includes folding fee 0.0100 cents.  	0.0850	0.0978	1638.89	1884.72	Otago Southland Farmer	S	245.83	I	397
C82230	31/05/2012		I	CI/4	1.000	Otago Southland Farmer - Job 71698 - Delivery 21 May 2012 - 83 grams. Bags Boxes and Counter. 	350.0000	402.5000	350.00	402.50	Otago Southland Farmer	S	52.50	I	397

C82231	31/05/2012		I	CI/1	18092.000	Agrilife - Job 71624 - Delivery 08 May 2012 - 20 grams.   Includes Linehaul.	0.0797	0.0917	1441.93	1658.22	Agrilife	S	216.29	I	216

C82232	31/05/2012		I	CI/1	28213.000	Coast N Country - Job 71616 - Delivery 03 May 2012 - 155 grams.   Includes Linehaul.	0.1053	0.1211	2970.83	3416.45	Coast N Country	S	445.62	I	217

C82233	31/05/2012		I	CI/1	5672.000	HB Open Day - Job 71599 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	550.75	633.36	HB Open Day	S	82.61	I	301

C82234	31/05/2012		I	CI/1	700.000	Manawatu Finishing Farms Seminar - Job 71607 - Delivery IOA - 10 grams.   Includes Linehaul.	0.2143	0.2464	150.01	172.51	Manawatu Finishing Farms Seminar	S	22.50	I	301

C82235	31/05/2012		I	CI/1	1277.000	Tararua Farming For Profit Programme - Job 71773 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1175	0.1351	150.05	172.56	Tararua Farming For Profit Programme	S	22.51	I	301

C82236	31/05/2012		I	CI/1	2746.000	Wanstead-Porangahau Farmer Field Day - Job 71732 - Delivery IOA - 10 grams.   Includes Linehaul.	0.0971	0.1117	266.64	306.64	Wanstead-Porangahau Farmer Field Day	S	40.00	I	301

C82237	31/05/2012		I	CI/1	11201.000	NZ Dairy - Job 71452 - Delivery 07 May 2012 - 76 grams.   Includes Linehaul.	0.1470	0.1691	1646.55	1893.53	NZ Dairy	S	246.98	I	374

C82238	31/05/2012		I	CI/1	1071.000	NorWest Rock- Dairy Lane - Job 71712 - Delivery IOA - 10 grams.   Includes Linehaul.	0.1401	0.1611	150.05	172.56	NorWest Rock- Dairy Lane	S	22.51	I	355

